relationship_id,num_findings,num_studies,num_significant_findings,highest_cited,median_effect_size,source_topic,target_topic,source_topic_name,target_topic_name
DC_F0GO0WQ|s531mzMys6,3,2,3,3.0,0.4780575540941769,DC_F0GO0WQ,s531mzMys6,nitrogen dioxide,dermatitis
DC_F0GO0WQ|s531mzMys6,3,2,3,3.0,0.4780575540941769,DC_F0GO0WQ,s531mzMys6,nitrogen dioxide,dermatitis
DC_F0GO0WQ|LvmcmY8Gys,3,2,3,19.0,0.1296020534656711,DC_F0GO0WQ,LvmcmY8Gys,nitrogen dioxide,myocardial infarction with ST segment elevation
DC_F0GO0WQ|LvmcmY8Gys,3,2,3,19.0,0.1296020534656711,DC_F0GO0WQ,LvmcmY8Gys,nitrogen dioxide,myocardial infarction with ST segment elevation
DC_F0GO0WQ|XUp6hL5Kma,4,3,4,32.0,0.0912528925421986,DC_F0GO0WQ,XUp6hL5Kma,nitrogen dioxide,rheumatoid arthritis
DC_F0GO0WQ|XUp6hL5Kma,4,3,4,32.0,0.0912528925421986,DC_F0GO0WQ,XUp6hL5Kma,nitrogen dioxide,rheumatoid arthritis
DC_F0GO0WQ|70kETbLkUN,3,2,3,23.0,0.0818282374803543,DC_F0GO0WQ,70kETbLkUN,nitrogen dioxide,intrauterine growth restriction
DC_F0GO0WQ|70kETbLkUN,3,2,3,23.0,0.0818282374803543,DC_F0GO0WQ,70kETbLkUN,nitrogen dioxide,intrauterine growth restriction
DC_F0GO0WQ|70kETbLkUN,3,2,3,23.0,0.0818282374803543,DC_F0GO0WQ,70kETbLkUN,nitrogen dioxide,intrauterine growth restriction
DC_F0GO0WQ|70kETbLkUN,3,2,3,23.0,0.0818282374803543,DC_F0GO0WQ,70kETbLkUN,nitrogen dioxide,intrauterine growth restriction
DC_F0GO0WQ|RHdQ3aA1H9,1,1,0,212.0,0.0454320812756429,DC_F0GO0WQ,RHdQ3aA1H9,nitrogen dioxide,colorectal cancer
DC_F0GO0WQ|RHdQ3aA1H9,1,1,0,212.0,0.0454320812756429,DC_F0GO0WQ,RHdQ3aA1H9,nitrogen dioxide,colorectal cancer
DC_F0GO0WQ|fo-h4u_aJp,3,3,3,6.0,0.154731562124797,DC_F0GO0WQ,fo-h4u_aJp,nitrogen dioxide,arterial hypertension
DC_F0GO0WQ|fo-h4u_aJp,3,3,3,6.0,0.154731562124797,DC_F0GO0WQ,fo-h4u_aJp,nitrogen dioxide,arterial hypertension
DC_F0GO0WQ|vUwiaNEBVo,4,4,3,83.0,0.6764030114878579,DC_F0GO0WQ,vUwiaNEBVo,nitrogen dioxide,survival
DC_F0GO0WQ|vUwiaNEBVo,4,4,3,83.0,0.6764030114878579,DC_F0GO0WQ,vUwiaNEBVo,nitrogen dioxide,survival
DC_F0GO0WQ|gJXeuNMolq,5,5,3,8.0,0.0686217995222891,DC_F0GO0WQ,gJXeuNMolq,nitrogen dioxide,cerebrovascular disease
DC_F0GO0WQ|gJXeuNMolq,5,5,3,8.0,0.0686217995222891,DC_F0GO0WQ,gJXeuNMolq,nitrogen dioxide,cerebrovascular disease
DC_F0GO0WQ|g4giO_RrZB,7,5,3,4.0,0.0671924740968359,DC_F0GO0WQ,g4giO_RrZB,nitrogen dioxide,dementia
DC_F0GO0WQ|g4giO_RrZB,7,5,3,4.0,0.0671924740968359,DC_F0GO0WQ,g4giO_RrZB,nitrogen dioxide,dementia
DC_F0GO0WQ|QRSeEA8n9Q,7,7,5,9.0,0.0242677808167377,DC_F0GO0WQ,QRSeEA8n9Q,nitrogen dioxide,pneumonia
DC_F0GO0WQ|QRSeEA8n9Q,7,7,5,9.0,0.0242677808167377,DC_F0GO0WQ,QRSeEA8n9Q,nitrogen dioxide,pneumonia
DC_F0GO0WQ|QRSeEA8n9Q,7,7,5,9.0,0.0242677808167377,DC_F0GO0WQ,QRSeEA8n9Q,nitrogen dioxide,pneumonia
DC_F0GO0WQ|QRSeEA8n9Q,7,7,5,9.0,0.0242677808167377,DC_F0GO0WQ,QRSeEA8n9Q,nitrogen dioxide,pneumonia
DC_F0GO0WQ|YCCUBPRxoV,5,3,5,59.0,0.2339905907690646,DC_F0GO0WQ,YCCUBPRxoV,nitrogen dioxide,osteoporosis
DC_F0GO0WQ|YCCUBPRxoV,5,3,5,59.0,0.2339905907690646,DC_F0GO0WQ,YCCUBPRxoV,nitrogen dioxide,osteoporosis
DC_F0GO0WQ|1n2-ye_xtE,6,2,5,20.0,0.0813691701250095,DC_F0GO0WQ,1n2-ye_xtE,nitrogen dioxide,placental abruption
DC_F0GO0WQ|1n2-ye_xtE,6,2,5,20.0,0.0813691701250095,DC_F0GO0WQ,1n2-ye_xtE,nitrogen dioxide,placental abruption
DC_F0GO0WQ|gX6h_gZWHH,2,1,0,18.0,,DC_F0GO0WQ,gX6h_gZWHH,nitrogen dioxide,particulates
DC_F0GO0WQ|gX6h_gZWHH,2,1,0,18.0,,DC_F0GO0WQ,gX6h_gZWHH,nitrogen dioxide,particulates
DC_F0GO0WQ|gX6h_gZWHH,2,1,0,18.0,,DC_F0GO0WQ,gX6h_gZWHH,nitrogen dioxide,particulates
DC_F0GO0WQ|gX6h_gZWHH,2,1,0,18.0,,DC_F0GO0WQ,gX6h_gZWHH,nitrogen dioxide,particulates
DC_F0GO0WQ|pH3gXjXY-I,8,2,8,51.0,0.0130756064231663,DC_F0GO0WQ,pH3gXjXY-I,nitrogen dioxide,conjunctivitis
DC_F0GO0WQ|pH3gXjXY-I,8,2,8,51.0,0.0130756064231663,DC_F0GO0WQ,pH3gXjXY-I,nitrogen dioxide,conjunctivitis
DC_F0GO0WQ|jpNzkx_ndJ,1,1,0,60.0,,DC_F0GO0WQ,jpNzkx_ndJ,nitrogen dioxide,malondialdehyde
DC_F0GO0WQ|jpNzkx_ndJ,1,1,0,60.0,,DC_F0GO0WQ,jpNzkx_ndJ,nitrogen dioxide,malondialdehyde
DC_F0GO0WQ|uHvBROencA,11,10,9,92.0,0.1855068665564731,DC_F0GO0WQ,uHvBROencA,nitrogen dioxide,cough
DC_F0GO0WQ|uHvBROencA,11,10,9,92.0,0.1855068665564731,DC_F0GO0WQ,uHvBROencA,nitrogen dioxide,cough
DC_F0GO0WQ|mWlc2fmRoD,1,1,0,60.0,,DC_F0GO0WQ,mWlc2fmRoD,nitrogen dioxide,DL-ascorbic acid
DC_F0GO0WQ|mWlc2fmRoD,1,1,0,60.0,,DC_F0GO0WQ,mWlc2fmRoD,nitrogen dioxide,DL-ascorbic acid
DC_F0GO0WQ|mWlc2fmRoD,1,1,0,60.0,,DC_F0GO0WQ,mWlc2fmRoD,nitrogen dioxide,DL-ascorbic acid
DC_F0GO0WQ|mWlc2fmRoD,1,1,0,60.0,,DC_F0GO0WQ,mWlc2fmRoD,nitrogen dioxide,DL-ascorbic acid
DC_F0GO0WQ|EAshH_Ko3h,97,62,67,99.0,0.1274185698377734,DC_F0GO0WQ,EAshH_Ko3h,nitrogen dioxide,asthma
DC_F0GO0WQ|EAshH_Ko3h,97,62,67,99.0,0.1274185698377734,DC_F0GO0WQ,EAshH_Ko3h,nitrogen dioxide,asthma
DC_F0GO0WQ|EAshH_Ko3h,97,62,67,99.0,0.1274185698377734,DC_F0GO0WQ,EAshH_Ko3h,nitrogen dioxide,asthma
DC_F0GO0WQ|EAshH_Ko3h,97,62,67,99.0,0.1274185698377734,DC_F0GO0WQ,EAshH_Ko3h,nitrogen dioxide,asthma
DC_F0GO0WQ|rKUSnvT6Vq,11,7,8,8.0,0.038041534934572,DC_F0GO0WQ,rKUSnvT6Vq,nitrogen dioxide,respiratory tract infection
DC_F0GO0WQ|rKUSnvT6Vq,11,7,8,8.0,0.038041534934572,DC_F0GO0WQ,rKUSnvT6Vq,nitrogen dioxide,respiratory tract infection
DC_F0GO0WQ|TLeQZQ_leT,12,7,10,59.0,0.165456333466652,DC_F0GO0WQ,TLeQZQ_leT,nitrogen dioxide,suicide
DC_F0GO0WQ|TLeQZQ_leT,12,7,10,59.0,0.165456333466652,DC_F0GO0WQ,TLeQZQ_leT,nitrogen dioxide,suicide
DC_F0GO0WQ|sdWLpL7z_l,20,9,14,98.0,0.0704782315125884,DC_F0GO0WQ,sdWLpL7z_l,nitrogen dioxide,preterm birth
DC_F0GO0WQ|sdWLpL7z_l,20,9,14,98.0,0.0704782315125884,DC_F0GO0WQ,sdWLpL7z_l,nitrogen dioxide,preterm birth
DC_F0GO0WQ|sdWLpL7z_l,20,9,14,98.0,0.0704782315125884,DC_F0GO0WQ,sdWLpL7z_l,nitrogen dioxide,preterm birth
DC_F0GO0WQ|sdWLpL7z_l,20,9,14,98.0,0.0704782315125884,DC_F0GO0WQ,sdWLpL7z_l,nitrogen dioxide,preterm birth
DC_F0GO0WQ|JF8eot5tbc,1,1,1,19.0,,DC_F0GO0WQ,JF8eot5tbc,nitrogen dioxide,pollen
DC_F0GO0WQ|JF8eot5tbc,1,1,1,19.0,,DC_F0GO0WQ,JF8eot5tbc,nitrogen dioxide,pollen
DC_F0GO0WQ|JF8eot5tbc,1,1,1,19.0,,DC_F0GO0WQ,JF8eot5tbc,nitrogen dioxide,pollen
DC_F0GO0WQ|JF8eot5tbc,1,1,1,19.0,,DC_F0GO0WQ,JF8eot5tbc,nitrogen dioxide,pollen
DC_F0GO0WQ|0qX3yizFGr,6,2,3,74.0,0.2039645801952567,DC_F0GO0WQ,0qX3yizFGr,nitrogen dioxide,idiopathic pulmonary fibrosis
DC_F0GO0WQ|0qX3yizFGr,6,2,3,74.0,0.2039645801952567,DC_F0GO0WQ,0qX3yizFGr,nitrogen dioxide,idiopathic pulmonary fibrosis
DC_F0GO0WQ|oZKJgmX6Ls,1,1,0,14.0,0.038041534934572,DC_F0GO0WQ,oZKJgmX6Ls,nitrogen dioxide,leiomyoma
DC_F0GO0WQ|oZKJgmX6Ls,1,1,0,14.0,0.038041534934572,DC_F0GO0WQ,oZKJgmX6Ls,nitrogen dioxide,leiomyoma
DC_F0GO0WQ|aeY3nW1sT_,1,1,1,1.0,,DC_F0GO0WQ,aeY3nW1sT_,nitrogen dioxide,sleep quality
DC_F0GO0WQ|aeY3nW1sT_,1,1,1,1.0,,DC_F0GO0WQ,aeY3nW1sT_,nitrogen dioxide,sleep quality
DC_F0GO0WQ|aeY3nW1sT_,1,1,1,1.0,,DC_F0GO0WQ,aeY3nW1sT_,nitrogen dioxide,sleep quality
DC_F0GO0WQ|aeY3nW1sT_,1,1,1,1.0,,DC_F0GO0WQ,aeY3nW1sT_,nitrogen dioxide,sleep quality
DC_F0GO0WQ|qa2C9TKYL6,8,2,5,3.0,0.2547334995850707,DC_F0GO0WQ,qa2C9TKYL6,nitrogen dioxide,obstructive sleep apnea
DC_F0GO0WQ|qa2C9TKYL6,8,2,5,3.0,0.2547334995850707,DC_F0GO0WQ,qa2C9TKYL6,nitrogen dioxide,obstructive sleep apnea
DC_F0GO0WQ|qa2C9TKYL6,8,2,5,3.0,0.2547334995850707,DC_F0GO0WQ,qa2C9TKYL6,nitrogen dioxide,obstructive sleep apnea
DC_F0GO0WQ|qa2C9TKYL6,8,2,5,3.0,0.2547334995850707,DC_F0GO0WQ,qa2C9TKYL6,nitrogen dioxide,obstructive sleep apnea
DC_F0GO0WQ|b69n5Cee2e,1,1,0,0.0,,DC_F0GO0WQ,b69n5Cee2e,nitrogen dioxide,motor vehicle emissions
DC_F0GO0WQ|b69n5Cee2e,1,1,0,0.0,,DC_F0GO0WQ,b69n5Cee2e,nitrogen dioxide,motor vehicle emissions
DC_F0GO0WQ|b69n5Cee2e,1,1,0,0.0,,DC_F0GO0WQ,b69n5Cee2e,nitrogen dioxide,motor vehicle emissions
DC_F0GO0WQ|b69n5Cee2e,1,1,0,0.0,,DC_F0GO0WQ,b69n5Cee2e,nitrogen dioxide,motor vehicle emissions
DC_F0GO0WQ|-h7kqMbjsY,1,1,0,1.0,,DC_F0GO0WQ,-h7kqMbjsY,nitrogen dioxide,coronavirus disease
DC_F0GO0WQ|-h7kqMbjsY,1,1,0,1.0,,DC_F0GO0WQ,-h7kqMbjsY,nitrogen dioxide,coronavirus disease
DC_F0GO0WQ|DffHWwNdWg,1,1,1,2.0,0.1949087664190175,DC_F0GO0WQ,DffHWwNdWg,nitrogen dioxide,sensorineural hearing loss
DC_F0GO0WQ|DffHWwNdWg,1,1,1,2.0,0.1949087664190175,DC_F0GO0WQ,DffHWwNdWg,nitrogen dioxide,sensorineural hearing loss
DC_F0GO0WQ|ArWNkv26eV,1,1,0,60.0,0.5051775570894034,DC_F0GO0WQ,ArWNkv26eV,nitrogen dioxide,snoring
DC_F0GO0WQ|ArWNkv26eV,1,1,0,60.0,0.5051775570894034,DC_F0GO0WQ,ArWNkv26eV,nitrogen dioxide,snoring
DC_F0GO0WQ|ArWNkv26eV,1,1,0,60.0,0.5051775570894034,DC_F0GO0WQ,ArWNkv26eV,nitrogen dioxide,snoring
DC_F0GO0WQ|ArWNkv26eV,1,1,0,60.0,0.5051775570894034,DC_F0GO0WQ,ArWNkv26eV,nitrogen dioxide,snoring
DC_F0GO0WQ|GfSj5yBaPY,2,2,1,6.0,0.0027497757521514,DC_F0GO0WQ,GfSj5yBaPY,nitrogen dioxide,macular degeneration
DC_F0GO0WQ|GfSj5yBaPY,2,2,1,6.0,0.0027497757521514,DC_F0GO0WQ,GfSj5yBaPY,nitrogen dioxide,macular degeneration
DC_F0GO0WQ|GfSj5yBaPY,2,2,1,6.0,0.0027497757521514,DC_F0GO0WQ,GfSj5yBaPY,nitrogen dioxide,macular degeneration
DC_F0GO0WQ|GfSj5yBaPY,2,2,1,6.0,0.0027497757521514,DC_F0GO0WQ,GfSj5yBaPY,nitrogen dioxide,macular degeneration
DC_F0GO0WQ|9YqpsXAD_S,1,1,1,3.0,0.0141513704628597,DC_F0GO0WQ,9YqpsXAD_S,nitrogen dioxide,hemorrhagic stroke
DC_F0GO0WQ|9YqpsXAD_S,1,1,1,3.0,0.0141513704628597,DC_F0GO0WQ,9YqpsXAD_S,nitrogen dioxide,hemorrhagic stroke
DC_F0GO0WQ|ujK31rrg4M,5,2,3,72.0,0.0268994273189808,DC_F0GO0WQ,ujK31rrg4M,nitrogen dioxide,gestational diabetes
DC_F0GO0WQ|ujK31rrg4M,5,2,3,72.0,0.0268994273189808,DC_F0GO0WQ,ujK31rrg4M,nitrogen dioxide,gestational diabetes
DC_F0GO0WQ|5dL8p_2DYe,1,1,0,25.0,0.2635549501059757,DC_F0GO0WQ,5dL8p_2DYe,nitrogen dioxide,C-reactive protein
DC_F0GO0WQ|5dL8p_2DYe,1,1,0,25.0,0.2635549501059757,DC_F0GO0WQ,5dL8p_2DYe,nitrogen dioxide,C-reactive protein
DC_F0GO0WQ|5dL8p_2DYe,1,1,0,25.0,0.2635549501059757,DC_F0GO0WQ,5dL8p_2DYe,nitrogen dioxide,C-reactive protein
DC_F0GO0WQ|5dL8p_2DYe,1,1,0,25.0,0.2635549501059757,DC_F0GO0WQ,5dL8p_2DYe,nitrogen dioxide,C-reactive protein
_l4tNqo_PI|DC_F0GO0WQ,1,1,0,179.0,,_l4tNqo_PI,DC_F0GO0WQ,school attendance,nitrogen dioxide
_l4tNqo_PI|DC_F0GO0WQ,1,1,0,179.0,,_l4tNqo_PI,DC_F0GO0WQ,school attendance,nitrogen dioxide
_l4tNqo_PI|DC_F0GO0WQ,1,1,0,179.0,,_l4tNqo_PI,DC_F0GO0WQ,school attendance,nitrogen dioxide
_l4tNqo_PI|DC_F0GO0WQ,1,1,0,179.0,,_l4tNqo_PI,DC_F0GO0WQ,school attendance,nitrogen dioxide
DC_F0GO0WQ|dE_DD_j-qu,1,1,0,9.0,1.162752830058354,DC_F0GO0WQ,dE_DD_j-qu,nitrogen dioxide,acne
DC_F0GO0WQ|dE_DD_j-qu,1,1,0,9.0,1.162752830058354,DC_F0GO0WQ,dE_DD_j-qu,nitrogen dioxide,acne
DC_F0GO0WQ|ytRoHGVb1R,1,1,1,,0.9213889141675504,DC_F0GO0WQ,ytRoHGVb1R,nitrogen dioxide,hepatocellular carcinoma
DC_F0GO0WQ|ytRoHGVb1R,1,1,1,,0.9213889141675504,DC_F0GO0WQ,ytRoHGVb1R,nitrogen dioxide,hepatocellular carcinoma
DC_F0GO0WQ|rejc9jr5iV,1,1,0,7.0,,DC_F0GO0WQ,rejc9jr5iV,nitrogen dioxide,carotid intima-media thickness
DC_F0GO0WQ|rejc9jr5iV,1,1,0,7.0,,DC_F0GO0WQ,rejc9jr5iV,nitrogen dioxide,carotid intima-media thickness
DC_F0GO0WQ|li5KxnRnSI,1,1,1,,0.1007932266365231,DC_F0GO0WQ,li5KxnRnSI,nitrogen dioxide,osteoporotic fracture
DC_F0GO0WQ|li5KxnRnSI,1,1,1,,0.1007932266365231,DC_F0GO0WQ,li5KxnRnSI,nitrogen dioxide,osteoporotic fracture
DC_F0GO0WQ|_5QwPYDxTT,1,1,0,18.0,0.413837821839864,DC_F0GO0WQ,_5QwPYDxTT,nitrogen dioxide,bladder cancer
DC_F0GO0WQ|_5QwPYDxTT,1,1,0,18.0,0.413837821839864,DC_F0GO0WQ,_5QwPYDxTT,nitrogen dioxide,bladder cancer
DC_F0GO0WQ|nYHZ8qYKH8,1,1,1,18.0,,DC_F0GO0WQ,nYHZ8qYKH8,nitrogen dioxide,"1,3-butadiene"
DC_F0GO0WQ|nYHZ8qYKH8,1,1,1,18.0,,DC_F0GO0WQ,nYHZ8qYKH8,nitrogen dioxide,"1,3-butadiene"
DC_F0GO0WQ|NYCUapI6-u,1,1,1,18.0,,DC_F0GO0WQ,NYCUapI6-u,nitrogen dioxide,benzene
DC_F0GO0WQ|NYCUapI6-u,1,1,1,18.0,,DC_F0GO0WQ,NYCUapI6-u,nitrogen dioxide,benzene
DC_F0GO0WQ|NYCUapI6-u,1,1,1,18.0,,DC_F0GO0WQ,NYCUapI6-u,nitrogen dioxide,benzene
DC_F0GO0WQ|NYCUapI6-u,1,1,1,18.0,,DC_F0GO0WQ,NYCUapI6-u,nitrogen dioxide,benzene
DC_F0GO0WQ|uejMsorb_s,1,1,0,3.0,,DC_F0GO0WQ,uejMsorb_s,nitrogen dioxide,COVID-19 mortality
DC_F0GO0WQ|uejMsorb_s,1,1,0,3.0,,DC_F0GO0WQ,uejMsorb_s,nitrogen dioxide,COVID-19 mortality
DC_F0GO0WQ|uejMsorb_s,1,1,0,3.0,,DC_F0GO0WQ,uejMsorb_s,nitrogen dioxide,COVID-19 mortality
DC_F0GO0WQ|uejMsorb_s,1,1,0,3.0,,DC_F0GO0WQ,uejMsorb_s,nitrogen dioxide,COVID-19 mortality
DC_F0GO0WQ|p6COKTgo47,1,1,0,13.0,0.028279475337233,DC_F0GO0WQ,p6COKTgo47,nitrogen dioxide,ErbB receptors
DC_F0GO0WQ|p6COKTgo47,1,1,0,13.0,0.028279475337233,DC_F0GO0WQ,p6COKTgo47,nitrogen dioxide,ErbB receptors
hFGfLQE7mw|DC_F0GO0WQ,1,1,0,11.0,,hFGfLQE7mw,DC_F0GO0WQ,gastrectomy,nitrogen dioxide
hFGfLQE7mw|DC_F0GO0WQ,1,1,0,11.0,,hFGfLQE7mw,DC_F0GO0WQ,gastrectomy,nitrogen dioxide
DC_F0GO0WQ|s5qK73dBmM,1,1,1,81.0,0.140391612983661,DC_F0GO0WQ,s5qK73dBmM,nitrogen dioxide,chest tightness
DC_F0GO0WQ|s5qK73dBmM,1,1,1,81.0,0.140391612983661,DC_F0GO0WQ,s5qK73dBmM,nitrogen dioxide,chest tightness
0NSm2BuXqw|DC_F0GO0WQ,1,1,1,8.0,,0NSm2BuXqw,DC_F0GO0WQ,percutaneous coronary intervention,nitrogen dioxide
0NSm2BuXqw|DC_F0GO0WQ,1,1,1,8.0,,0NSm2BuXqw,DC_F0GO0WQ,percutaneous coronary intervention,nitrogen dioxide
0NSm2BuXqw|DC_F0GO0WQ,1,1,1,8.0,,0NSm2BuXqw,DC_F0GO0WQ,percutaneous coronary intervention,nitrogen dioxide
0NSm2BuXqw|DC_F0GO0WQ,1,1,1,8.0,,0NSm2BuXqw,DC_F0GO0WQ,percutaneous coronary intervention,nitrogen dioxide
DC_F0GO0WQ|tabILjsY3r,1,1,1,1.0,,DC_F0GO0WQ,tabILjsY3r,nitrogen dioxide,Bacteroides
DC_F0GO0WQ|tabILjsY3r,1,1,1,1.0,,DC_F0GO0WQ,tabILjsY3r,nitrogen dioxide,Bacteroides
DC_F0GO0WQ|FZTHiUlfct,1,1,1,1.0,,DC_F0GO0WQ,FZTHiUlfct,nitrogen dioxide,Akkermansia
DC_F0GO0WQ|FZTHiUlfct,1,1,1,1.0,,DC_F0GO0WQ,FZTHiUlfct,nitrogen dioxide,Akkermansia
DC_F0GO0WQ|g_Vs3pnYPC,1,1,1,1.0,,DC_F0GO0WQ,g_Vs3pnYPC,nitrogen dioxide,Eubacterium
DC_F0GO0WQ|g_Vs3pnYPC,1,1,1,1.0,,DC_F0GO0WQ,g_Vs3pnYPC,nitrogen dioxide,Eubacterium
dINFs04idR|DC_F0GO0WQ,1,1,0,,,dINFs04idR,DC_F0GO0WQ,heat,nitrogen dioxide
dINFs04idR|DC_F0GO0WQ,1,1,0,,,dINFs04idR,DC_F0GO0WQ,heat,nitrogen dioxide
dINFs04idR|DC_F0GO0WQ,1,1,0,,,dINFs04idR,DC_F0GO0WQ,heat,nitrogen dioxide
dINFs04idR|DC_F0GO0WQ,1,1,0,,,dINFs04idR,DC_F0GO0WQ,heat,nitrogen dioxide
DC_F0GO0WQ|Ot5J0G0RYA,1,1,1,23.0,,DC_F0GO0WQ,Ot5J0G0RYA,nitrogen dioxide,alkaline phosphatase
DC_F0GO0WQ|Ot5J0G0RYA,1,1,1,23.0,,DC_F0GO0WQ,Ot5J0G0RYA,nitrogen dioxide,alkaline phosphatase
DC_F0GO0WQ|uxLRU-o08z,5,4,1,37.0,0.3264671087324082,DC_F0GO0WQ,uxLRU-o08z,nitrogen dioxide,peak expiratory flow
DC_F0GO0WQ|uxLRU-o08z,5,4,1,37.0,0.3264671087324082,DC_F0GO0WQ,uxLRU-o08z,nitrogen dioxide,peak expiratory flow
DC_F0GO0WQ|TH4ziHkx8-,1,1,1,3.0,0.0722396671815594,DC_F0GO0WQ,TH4ziHkx8-,nitrogen dioxide,symptom assessment
DC_F0GO0WQ|TH4ziHkx8-,1,1,1,3.0,0.0722396671815594,DC_F0GO0WQ,TH4ziHkx8-,nitrogen dioxide,symptom assessment
DC_F0GO0WQ|RsC4hJxhAS,1,1,1,1.0,0.2827344835051129,DC_F0GO0WQ,RsC4hJxhAS,nitrogen dioxide,body composition
DC_F0GO0WQ|RsC4hJxhAS,1,1,1,1.0,0.2827344835051129,DC_F0GO0WQ,RsC4hJxhAS,nitrogen dioxide,body composition
vktMUPI0ww|DC_F0GO0WQ,1,1,1,19.0,,vktMUPI0ww,DC_F0GO0WQ,cooking,nitrogen dioxide
vktMUPI0ww|DC_F0GO0WQ,1,1,1,19.0,,vktMUPI0ww,DC_F0GO0WQ,cooking,nitrogen dioxide
vktMUPI0ww|DC_F0GO0WQ,1,1,1,19.0,,vktMUPI0ww,DC_F0GO0WQ,cooking,nitrogen dioxide
vktMUPI0ww|DC_F0GO0WQ,1,1,1,19.0,,vktMUPI0ww,DC_F0GO0WQ,cooking,nitrogen dioxide
DpKY3CQry3|DC_F0GO0WQ,1,1,1,18.0,,DpKY3CQry3,DC_F0GO0WQ,nitric oxide,nitrogen dioxide
DpKY3CQry3|DC_F0GO0WQ,1,1,1,18.0,,DpKY3CQry3,DC_F0GO0WQ,nitric oxide,nitrogen dioxide
DpKY3CQry3|DC_F0GO0WQ,1,1,1,18.0,,DpKY3CQry3,DC_F0GO0WQ,nitric oxide,nitrogen dioxide
DpKY3CQry3|DC_F0GO0WQ,1,1,1,18.0,,DpKY3CQry3,DC_F0GO0WQ,nitric oxide,nitrogen dioxide
dxmrvz0kTu|DC_F0GO0WQ,1,1,1,36.0,,dxmrvz0kTu,DC_F0GO0WQ,aortic valve stenosis,nitrogen dioxide
dxmrvz0kTu|DC_F0GO0WQ,1,1,1,36.0,,dxmrvz0kTu,DC_F0GO0WQ,aortic valve stenosis,nitrogen dioxide
w6LnY1x2yH|DC_F0GO0WQ,1,1,1,7.0,0.0383317273230846,w6LnY1x2yH,DC_F0GO0WQ,fludeoxyglucose (18F),nitrogen dioxide
w6LnY1x2yH|DC_F0GO0WQ,1,1,1,7.0,0.0383317273230846,w6LnY1x2yH,DC_F0GO0WQ,fludeoxyglucose (18F),nitrogen dioxide
DC_F0GO0WQ|hhEiHrPVMO,1,1,1,8.0,0.0732333479337404,DC_F0GO0WQ,hhEiHrPVMO,nitrogen dioxide,tumor of hematopoietic and lymphoid tissues
DC_F0GO0WQ|hhEiHrPVMO,1,1,1,8.0,0.0732333479337404,DC_F0GO0WQ,hhEiHrPVMO,nitrogen dioxide,tumor of hematopoietic and lymphoid tissues
DC_F0GO0WQ|k5_zEDdpkX,1,1,1,7.0,,DC_F0GO0WQ,k5_zEDdpkX,nitrogen dioxide,uterine disease
DC_F0GO0WQ|k5_zEDdpkX,1,1,1,7.0,,DC_F0GO0WQ,k5_zEDdpkX,nitrogen dioxide,uterine disease
DC_F0GO0WQ|ZuREWSEpi7,1,1,1,24.0,0.1971962562809835,DC_F0GO0WQ,ZuREWSEpi7,nitrogen dioxide,major depressive disorder
DC_F0GO0WQ|ZuREWSEpi7,1,1,1,24.0,0.1971962562809835,DC_F0GO0WQ,ZuREWSEpi7,nitrogen dioxide,major depressive disorder
DC_F0GO0WQ|NBs6kemntc,1,1,1,26.0,0.7686382012918362,DC_F0GO0WQ,NBs6kemntc,nitrogen dioxide,congenital abnormality
DC_F0GO0WQ|NBs6kemntc,1,1,1,26.0,0.7686382012918362,DC_F0GO0WQ,NBs6kemntc,nitrogen dioxide,congenital abnormality
DC_F0GO0WQ|tFbMOvZJqX,1,1,1,10.0,0.0959054846713328,DC_F0GO0WQ,tFbMOvZJqX,nitrogen dioxide,lupus nephritis
DC_F0GO0WQ|tFbMOvZJqX,1,1,1,10.0,0.0959054846713328,DC_F0GO0WQ,tFbMOvZJqX,nitrogen dioxide,lupus nephritis
b69n5Cee2e|DC_F0GO0WQ,1,1,1,51.0,,b69n5Cee2e,DC_F0GO0WQ,motor vehicle emissions,nitrogen dioxide
b69n5Cee2e|DC_F0GO0WQ,1,1,1,51.0,,b69n5Cee2e,DC_F0GO0WQ,motor vehicle emissions,nitrogen dioxide
b69n5Cee2e|DC_F0GO0WQ,1,1,1,51.0,,b69n5Cee2e,DC_F0GO0WQ,motor vehicle emissions,nitrogen dioxide
b69n5Cee2e|DC_F0GO0WQ,1,1,1,51.0,,b69n5Cee2e,DC_F0GO0WQ,motor vehicle emissions,nitrogen dioxide
Ijf4rFroE0|DC_F0GO0WQ,1,1,1,3.0,,Ijf4rFroE0,DC_F0GO0WQ,nitrate,nitrogen dioxide
Ijf4rFroE0|DC_F0GO0WQ,1,1,1,3.0,,Ijf4rFroE0,DC_F0GO0WQ,nitrate,nitrogen dioxide
Ijf4rFroE0|DC_F0GO0WQ,1,1,1,3.0,,Ijf4rFroE0,DC_F0GO0WQ,nitrate,nitrogen dioxide
Ijf4rFroE0|DC_F0GO0WQ,1,1,1,3.0,,Ijf4rFroE0,DC_F0GO0WQ,nitrate,nitrogen dioxide
DC_F0GO0WQ|y3tiPRs03c,1,1,1,2.0,0.3179036092271642,DC_F0GO0WQ,y3tiPRs03c,nitrogen dioxide,epiglottitis
DC_F0GO0WQ|y3tiPRs03c,1,1,1,2.0,0.3179036092271642,DC_F0GO0WQ,y3tiPRs03c,nitrogen dioxide,epiglottitis
